,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1166,Maisonneuve,45.5524684,-73.5395631,Chez Bouffe,45.55103752253985,-73.53389314685938,Restaurant
1167,Maisonneuve,45.5524684,-73.5395631,Le Trèfle,45.54907407194432,-73.54221434500604,Irish Pub
1168,Maisonneuve,45.5524684,-73.5395631,Bistro Le Ste-Cath,45.550257354465245,-73.53444454686846,Bistro
1169,Maisonneuve,45.5524684,-73.5395631,New Casa de la Pizza,45.55150348462911,-73.5405707359314,Pizza Place
1170,Maisonneuve,45.5524684,-73.5395631,Bistro Bedondaine,45.549768413815094,-73.53467153898629,Bistro
1171,Maisonneuve,45.5524684,-73.5395631,Gerry's Delicatessen,45.54940648520483,-73.54177969034035,Restaurant
1172,Maisonneuve,45.5524684,-73.5395631,Hoa Anh-Dāo,45.552725220369986,-73.53978862727351,Vietnamese Restaurant
1173,Maisonneuve,45.5524684,-73.5395631,L'œufrier,45.549927,-73.54104,Breakfast Spot
1174,Maisonneuve,45.5524684,-73.5395631,Anticafé Hochelaga-Maisonneuve,45.549317,-73.541917,Café
1175,Outremont,45.5142856,-73.60901129999998,Lescurier Tradition Gourmande,45.51748615913911,-73.61230100958966,Bakery
1176,Outremont,45.5142856,-73.60901129999998,Café de La Retenue,45.51066145528337,-73.611342497739,Café
1177,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Orange Café,45.47737639302769,-73.61555873743795,Breakfast Spot
1178,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Chalet BBQ,45.4728759,-73.6112929,BBQ Joint
1179,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Villa Du Souvlaki,45.4737034479596,-73.60968628292733,Greek Restaurant
1180,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Wawel Bakery,45.47267517253425,-73.6118559739787,Bakery
1181,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Thai Express,45.474673,-73.608659,Thai Restaurant
1182,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Quartier Perse,45.47906739806209,-73.61946416443948,Persian Restaurant
1183,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Kosher Sushi Yakimono,45.47874180475278,-73.61885591105592,Sushi Restaurant
1184,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Lezvos,45.47888775889243,-73.61918651863863,Greek Restaurant
1185,Côte-des-NeigesEast,45.4767847,-73.61431329999998,Pho Bowl,45.47417,-73.60923,Vietnamese Restaurant
1186,Côte Saint-LucEast,45.468049799999996,-73.6729464,Nosherz,45.46395232868498,-73.67428057593204,Bakery
1187,ChomedeyEast,45.53836340000001,-73.7362491,Karoun,45.53857057489553,-73.7370322218051,Middle Eastern Restaurant
1188,ChomedeyEast,45.53836340000001,-73.7362491,Tandoori Palace,45.539216652492215,-73.73319327606592,Indian Restaurant
1189,ChomedeyEast,45.53836340000001,-73.7362491,Pho Thai,45.53897536893919,-73.73522524266654,Vietnamese Restaurant
1190,ChomedeyEast,45.53836340000001,-73.7362491,Lordia,45.53763139723958,-73.74208863810635,Middle Eastern Restaurant
1191,Hochelaga,45.54355839999999,-73.54482829999998,Sata Sushi,45.542765725699425,-73.54631417585396,Sushi Restaurant
1192,Hochelaga,45.54355839999999,-73.54482829999998,La Taqueria,45.54569934702621,-73.54412734508514,Taco Place
1193,Hochelaga,45.54355839999999,-73.54482829999998,Le Valois,45.54738168531797,-73.54365483734048,French Restaurant
1194,Hochelaga,45.54355839999999,-73.54482829999998,Subway,45.54425937470752,-73.5455383344119,Sandwich Place
1195,Hochelaga,45.54355839999999,-73.54482829999998,Piri Piri,45.54676603546496,-73.54391189478923,Portuguese Restaurant
1196,Hochelaga,45.54355839999999,-73.54482829999998,Pizza Pizza,45.54486297397777,-73.54496512834938,Pizza Place
1197,Hochelaga,45.54355839999999,-73.54482829999998,Tex Mex,45.542629201899054,-73.55042857699189,Tex-Mex Restaurant
1198,Hochelaga,45.54355839999999,-73.54482829999998,Pizza Piroz,45.54357509590142,-73.545825678028,Pizza Place
1199,Hochelaga,45.54355839999999,-73.54482829999998,Domino's Pizza,45.54250608186646,-73.54628364705331,Pizza Place
1200,Hochelaga,45.54355839999999,-73.54482829999998,La Belle Place,45.54172027989522,-73.54711250888815,Fast Food Restaurant
1201,Hochelaga,45.54355839999999,-73.54482829999998,La Belle Province,45.546621643566056,-73.54392045800255,Fast Food Restaurant
1202,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Trip de Bouffe,45.52270827672983,-73.58408783673693,Middle Eastern Restaurant
1203,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,La Touche bar à café,45.52180707998691,-73.5848331540197,Café
1204,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Aux Vivres,45.5210858472639,-73.58850557756391,Vegetarian / Vegan Restaurant
1205,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,La Panthère Verte,45.52167600437882,-73.58496547262168,Vegetarian / Vegan Restaurant
1206,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Robin des Bois,45.52128094182731,-73.58880602655957,Mediterranean Restaurant
1207,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Ouzeri,45.525096537179365,-73.58553980220184,Greek Restaurant
1208,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Bistro L'Entrepont,45.5230257857028,-73.58644011004004,French Restaurant
1209,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Plein Sud,45.52227799985729,-73.58443750235735,French Restaurant
1210,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Hof Kelsten,45.520385149180676,-73.58698304843867,Bakery
1211,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,HarBin Dumplings,45.521554752047884,-73.58939481237067,Dumpling Restaurant
1212,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Bocadillo,45.52008125317666,-73.58654564747677,South American Restaurant
1213,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,La Distributrice,45.524173889745796,-73.58275826388797,Café
1214,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,La Pizzaiolle,45.52567889236113,-73.58638142259922,Pizza Place
1215,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Monsieur B,45.52492781586982,-73.5863560065183,French Restaurant
1216,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Pizzeria Romeo,45.522787,-73.58415,Pizza Place
1217,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,La Matraca,45.52462778410428,-73.58437198756918,Mexican Restaurant
1218,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Vasconia Boulangerie,45.525240406088884,-73.58580616678618,Bakery
1219,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Kahwa Café,45.523209,-73.583799,Café
1220,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Melbourne,45.5209586097926,-73.58820456939965,Café
1221,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,GAB,45.52164110524418,-73.5897270318471,Café
1222,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Sorocco,45.52476674503793,-73.58485841666683,Tapas Restaurant
1223,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,La Belle Thailandaise,45.5240548,-73.5831642,Thai Restaurant
1224,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Pause et Vous,45.52152966106082,-73.58514100313187,Breakfast Spot
1225,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Le Doggy Café,45.525021229212776,-73.58541727066039,Pet Café
1226,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Chez Claudette,45.52642194660494,-73.59014452280385,Comfort Food Restaurant
1227,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Cacique Grill,45.51999991762159,-73.58633995056152,South American Restaurant
1228,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,La Binerie Mont-Royal,45.52368980190271,-73.58314148779237,Diner
1229,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Ibéricos,45.523906,-73.582423,Tapas Restaurant
1230,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Beautys Luncheonette,45.51902292389998,-73.58749728835535,Breakfast Spot
1231,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Tartine & Chocolat,45.52448193008487,-73.58384356359082,Creperie
1232,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Restaurant Le P'Tit Plateau,45.5223168188138,-73.58112585086467,French Restaurant
1233,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Mange-Moi,45.52061908724722,-73.58599191583056,Burger Joint
1234,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Le Toledo,45.523517,-73.583535,Bakery
1235,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Belém Café & Yoga,45.51992474488168,-73.58558893203735,Café
1236,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Sabór Latino,45.51934703365132,-73.58458870013779,Latin American Restaurant
1237,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Café Tuyo,45.52270756168395,-73.5808045957513,Café
1238,Plateau Mont-RoyalSouth Central,45.5231527,-73.58704300000001,Club Espagnol de Québec,45.51909149406395,-73.58508336569054,Spanish Restaurant
1239,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Orange Café,45.47737639302769,-73.61555873743795,Breakfast Spot
1240,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Chalet BBQ,45.4728759,-73.6112929,BBQ Joint
1241,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Villa Du Souvlaki,45.4737034479596,-73.60968628292733,Greek Restaurant
1242,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Wawel Bakery,45.47267517253425,-73.6118559739787,Bakery
1243,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Thai Express,45.474673,-73.608659,Thai Restaurant
1244,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Quartier Perse,45.47906739806209,-73.61946416443948,Persian Restaurant
1245,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Kosher Sushi Yakimono,45.47874180475278,-73.61885591105592,Sushi Restaurant
1246,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Lezvos,45.47888775889243,-73.61918651863863,Greek Restaurant
1247,Côte-des-NeigesSouthwest,45.4767847,-73.61431329999998,Pho Bowl,45.47417,-73.60923,Vietnamese Restaurant
1248,Côte Saint-LucWest,45.468049799999996,-73.6729464,Nosherz,45.46395232868498,-73.67428057593204,Bakery
1249,ChomedeySouth,45.53836340000001,-73.7362491,Karoun,45.53857057489553,-73.7370322218051,Middle Eastern Restaurant
1250,ChomedeySouth,45.53836340000001,-73.7362491,Tandoori Palace,45.539216652492215,-73.73319327606592,Indian Restaurant
1251,ChomedeySouth,45.53836340000001,-73.7362491,Pho Thai,45.53897536893919,-73.73522524266654,Vietnamese Restaurant
1252,ChomedeySouth,45.53836340000001,-73.7362491,Lordia,45.53763139723958,-73.74208863810635,Middle Eastern Restaurant
1253,Beaconsfield,45.4309308,-73.86828349999998,Plaza Elm,45.431739262419526,-73.86535037940952,Pizza Place
1254,Beaconsfield,45.4309308,-73.86828349999998,Chef Veganessa,45.43168127152793,-73.8646386929588,Vegetarian / Vegan Restaurant
1255,Beaconsfield,45.4309308,-73.86828349999998,Cugini's Pizza Cafe,45.431705602545954,-73.86462827632029,Pizza Place
1256,RosemontCentral,45.5360805,-73.59170170000002,Café Rustic,45.53601182499497,-73.59402661732527,Caribbean Restaurant
1257,RosemontCentral,45.5360805,-73.59170170000002,Dong Que,45.53606017124591,-73.5938776644677,Asian Restaurant
1258,RosemontCentral,45.5360805,-73.59170170000002,Le North End,45.53567813532748,-73.59436627742743,Seafood Restaurant
1259,RosemontCentral,45.5360805,-73.59170170000002,Café Carpe Diem,45.533340060122605,-73.5964062353023,Café
1260,RosemontCentral,45.5360805,-73.59170170000002,Au Tarot,45.53380869812093,-73.59602902625818,Moroccan Restaurant
1261,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Trip de Bouffe,45.52270827672983,-73.58408783673693,Middle Eastern Restaurant
1262,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,La Touche bar à café,45.52180707998691,-73.5848331540197,Café
1263,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Aux Vivres,45.5210858472639,-73.58850557756391,Vegetarian / Vegan Restaurant
1264,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,La Panthère Verte,45.52167600437882,-73.58496547262168,Vegetarian / Vegan Restaurant
1265,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Robin des Bois,45.52128094182731,-73.58880602655957,Mediterranean Restaurant
1266,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Ouzeri,45.525096537179365,-73.58553980220184,Greek Restaurant
1267,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Bistro L'Entrepont,45.5230257857028,-73.58644011004004,French Restaurant
1268,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Plein Sud,45.52227799985729,-73.58443750235735,French Restaurant
1269,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Hof Kelsten,45.520385149180676,-73.58698304843867,Bakery
1270,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,HarBin Dumplings,45.521554752047884,-73.58939481237067,Dumpling Restaurant
1271,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Bocadillo,45.52008125317666,-73.58654564747677,South American Restaurant
1272,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,La Distributrice,45.524173889745796,-73.58275826388797,Café
1273,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,La Pizzaiolle,45.52567889236113,-73.58638142259922,Pizza Place
1274,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Monsieur B,45.52492781586982,-73.5863560065183,French Restaurant
1275,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Pizzeria Romeo,45.522787,-73.58415,Pizza Place
1276,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,La Matraca,45.52462778410428,-73.58437198756918,Mexican Restaurant
1277,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Vasconia Boulangerie,45.525240406088884,-73.58580616678618,Bakery
1278,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Kahwa Café,45.523209,-73.583799,Café
1279,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Melbourne,45.5209586097926,-73.58820456939965,Café
1280,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,GAB,45.52164110524418,-73.5897270318471,Café
1281,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Sorocco,45.52476674503793,-73.58485841666683,Tapas Restaurant
1282,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,La Belle Thailandaise,45.5240548,-73.5831642,Thai Restaurant
1283,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Pause et Vous,45.52152966106082,-73.58514100313187,Breakfast Spot
1284,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Le Doggy Café,45.525021229212776,-73.58541727066039,Pet Café
1285,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Chez Claudette,45.52642194660494,-73.59014452280385,Comfort Food Restaurant
1286,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Cacique Grill,45.51999991762159,-73.58633995056152,South American Restaurant
1287,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,La Binerie Mont-Royal,45.52368980190271,-73.58314148779237,Diner
1288,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Ibéricos,45.523906,-73.582423,Tapas Restaurant
1289,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Beautys Luncheonette,45.51902292389998,-73.58749728835535,Breakfast Spot
1290,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Tartine & Chocolat,45.52448193008487,-73.58384356359082,Creperie
1291,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Restaurant Le P'Tit Plateau,45.5223168188138,-73.58112585086467,French Restaurant
1292,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Mange-Moi,45.52061908724722,-73.58599191583056,Burger Joint
1293,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Le Toledo,45.523517,-73.583535,Bakery
1294,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Belém Café & Yoga,45.51992474488168,-73.58558893203735,Café
1295,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Sabór Latino,45.51934703365132,-73.58458870013779,Latin American Restaurant
1296,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Café Tuyo,45.52270756168395,-73.5808045957513,Café
1297,Plateau Mont-RoyalSoutheast,45.5231527,-73.58704300000001,Club Espagnol de Québec,45.51909149406395,-73.58508336569054,Spanish Restaurant
1298,Montreal West,45.4547249,-73.65023649999998,Burger de Ville,45.453237033120445,-73.64603086384128,Burger Joint
1299,Montreal West,45.4547249,-73.65023649999998,Pâtisserie de la Gare,45.452760805149765,-73.64505971678395,Bakery
1300,Montreal West,45.4547249,-73.65023649999998,L'Oeufrier,45.453073,-73.645495,Breakfast Spot
1301,Montreal West,45.4547249,-73.65023649999998,Trattoria Micco,45.453137,-73.645975,Italian Restaurant
1302,Sainte-Dorothée,45.5359505,-73.8069652,Le Couteau Tranché,45.532206,-73.808979,Restaurant
1303,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Cafe Twigs,45.40349520440459,-73.95128831192457,Café
1304,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Basile,45.403086,-73.950543,Burger Joint
1305,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Tandoori Bellevue,45.40328001941341,-73.95030256920921,Indian Restaurant
1306,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Violet Angel,45.40402559657425,-73.95353535114607,Pizza Place
1307,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Bellevue Resto Grill,45.4033,-73.95194,American Restaurant
1308,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Klondikes,45.403253399516416,-73.95174835437612,Steakhouse
1309,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Subway,45.403696627297705,-73.95196419793882,Sandwich Place
1310,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Marco's Bar And Grill,45.40309935455201,-73.95111794511378,Italian Restaurant
1311,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Peter's Cape Cod,45.40342186203646,-73.94961833953857,Seafood Restaurant
1312,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Resto Pub Bord'Eaux,45.40301508781973,-73.94925355911255,Gastropub
1313,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Chalet Thai,45.40321946377425,-73.95163209432097,Thai Restaurant
1314,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Café Herb's,45.40402851645839,-73.95342112174625,Sandwich Place
1315,Sainte-Anne-De-Bellevue,45.4032761,-73.95036069999998,Yutaka,45.40427370931734,-73.95364623115843,Japanese Restaurant
1316,RosemontSouth,45.5517018,-73.5836271,Sandwicherie Sue,45.5513307,-73.5894925,Vietnamese Restaurant
1317,RosemontSouth,45.5517018,-73.5836271,Casa Figueroa,45.554558,-73.586818,Mexican Restaurant
1318,RosemontSouth,45.5517018,-73.5836271,Subway,45.5529808690646,-73.5803888955528,Sandwich Place
1319,RosemontSouth,45.5517018,-73.5836271,Domino's Pizza,45.55340233459006,-73.57997958619393,Pizza Place
1320,RosemontSouth,45.5517018,-73.5836271,Restaurant My,45.554664,-73.586673,Vietnamese Restaurant
1321,RosemontSouth,45.5517018,-73.5836271,Mikes,45.547427909546386,-73.58533141509574,Italian Restaurant
1322,RosemontSouth,45.5517018,-73.5836271,Le Petit Quebec,45.55357782307251,-73.58042953441897,Fast Food Restaurant
1323,Old Montreal,45.507453399999996,-73.5544177,Le Club Chasse et Pêche,45.50876324175259,-73.55257059148657,French Restaurant
1324,Old Montreal,45.507453399999996,-73.5544177,Paquebot Vieux-Montréal,45.50628,-73.556264,Café
1325,Old Montreal,45.507453399999996,-73.5544177,Café Olimpico,45.507152622607045,-73.55315324843758,Café
1326,Old Montreal,45.507453399999996,-73.5544177,L'Usine de Spaghetti,45.5080643219656,-73.55233077850248,Italian Restaurant
1327,Old Montreal,45.507453399999996,-73.5544177,Le Robin Square,45.50644678994244,-73.55611007995739,Restaurant
1328,Old Montreal,45.507453399999996,-73.5544177,The Keg Steakhouse + Bar,45.50587093799438,-73.55370692793056,Steakhouse
1329,Old Montreal,45.507453399999996,-73.5544177,L'Auberge Saint-Gabriel,45.506529294693465,-73.55416439088998,French Restaurant
1330,Old Montreal,45.507453399999996,-73.5544177,Délices Érable & Cie,45.506234092268635,-73.55299888427429,Café
1331,Old Montreal,45.507453399999996,-73.5544177,Maggie Oakes,45.50775067152932,-73.55295792771567,Steakhouse
1332,Old Montreal,45.507453399999996,-73.5544177,Creperie chez Suzette,45.50577465530091,-73.55365398528217,Creperie
1333,Old Montreal,45.507453399999996,-73.5544177,Jardin Nelson,45.508014641605826,-73.55246767899015,French Restaurant
1334,Old Montreal,45.507453399999996,-73.5544177,Eggspectation,45.50653414565859,-73.55558489152735,Breakfast Spot
1335,Old Montreal,45.507453399999996,-73.5544177,Quattro,45.50586923702644,-73.55603030325514,Italian Restaurant
1336,Old Montreal,45.507453399999996,-73.5544177,Europea Espace Boutique,45.50570814786766,-73.55615585302016,Sandwich Place
1337,Old Montreal,45.507453399999996,-73.5544177,Un Po’ Di Più,45.505413,-73.553179,Italian Restaurant
1338,Old Montreal,45.507453399999996,-73.5544177,Vieux-Port Steakhouse,45.50619463374345,-73.55340933634899,Steakhouse
1339,Old Montreal,45.507453399999996,-73.5544177,BEVO Bar + Pizzeria,45.507072655571555,-73.55307998789603,Italian Restaurant
1340,Old Montreal,45.507453399999996,-73.5544177,Chez l'Epicier,45.50866085841368,-73.55203753147443,French Restaurant
1341,Old Montreal,45.507453399999996,-73.5544177,Le Bremner,45.509412709099166,-73.55161633731288,Seafood Restaurant
1342,Old Montreal,45.507453399999996,-73.5544177,Bistro Magasin General,45.50555232376095,-73.55317156892617,Bistro
1343,Old Montreal,45.507453399999996,-73.5544177,Menara,45.507776,-73.552365,Moroccan Restaurant
1344,Old Montreal,45.507453399999996,-73.5544177,Café Bistro Mon Plaisir,45.5063285,-73.5562757,Sandwich Place
1345,Old Montreal,45.507453399999996,-73.5544177,Pizzeria Bros,45.505905867569076,-73.55595608011878,Pizza Place
1346,Old Montreal,45.507453399999996,-73.5544177,Kyo Bar Japonais,45.505333969651154,-73.5578300904796,Japanese Restaurant
1347,Old Montreal,45.507453399999996,-73.5544177,A&W Canada,45.506883,-73.554984,Fast Food Restaurant
1348,Old Montreal,45.507453399999996,-73.5544177,Café de' Mercanti,45.50985912622781,-73.55281900855307,Café
1349,Old Montreal,45.507453399999996,-73.5544177,Taverne Gaspar,45.50628245002572,-73.55296973904875,Gastropub
1350,Old Montreal,45.507453399999996,-73.5544177,Pub Wolf & Workman,45.503658,-73.554738,Restaurant
1351,Old Montreal,45.507453399999996,-73.5544177,Lattuca Barbecue,45.504912490311426,-73.55341916510993,Southern / Soul Food Restaurant
1352,Old Montreal,45.507453399999996,-73.5544177,Café Tommy,45.50344240871091,-73.55473961909293,Café
1353,Old Montreal,45.507453399999996,-73.5544177,Nouilles Lan Zhou,45.50783379826465,-73.55952418010092,Asian Restaurant
1354,Old Montreal,45.507453399999996,-73.5544177,Pho Bang New York,45.507904,-73.559322,Vietnamese Restaurant
1355,Old Montreal,45.507453399999996,-73.5544177,Qing Hua,45.508014734138094,-73.55974835611899,Dumpling Restaurant
1356,Old Montreal,45.507453399999996,-73.5544177,Café Tommy,45.503735,-73.557359,Café
1357,Old Montreal,45.507453399999996,-73.5544177,Brasserie 701,45.505361,-73.557498,Gastropub
1358,Old Montreal,45.507453399999996,-73.5544177,La Maison du magret,45.505497237178005,-73.55828404426573,French Restaurant
1359,Old Montreal,45.507453399999996,-73.5544177,Méchant Boeuf Bar & Brasserie,45.50386146070313,-73.55463204831224,Burger Joint
1360,Old Montreal,45.507453399999996,-73.5544177,Mangiafoco,45.50421339586816,-73.55462125848035,Italian Restaurant
1361,Old Montreal,45.507453399999996,-73.5544177,La Popessa,45.50563087531956,-73.55840188842278,Italian Restaurant
1362,Old Montreal,45.507453399999996,-73.5544177,Restaurant Mon Nan,45.50821735761947,-73.55948891206448,Chinese Restaurant
1363,Old Montreal,45.507453399999996,-73.5544177,Venice,45.50326691883111,-73.55629548543727,Restaurant
1364,Old Montreal,45.507453399999996,-73.5544177,Sumo Ramen,45.50787595136375,-73.5595098672267,Noodle House
1365,Old Montreal,45.507453399999996,-73.5544177,Bonaparte,45.50318181024503,-73.55610892294533,French Restaurant
1366,Old Montreal,45.507453399999996,-73.5544177,Happy Lamb Hot Pot,45.50765262783883,-73.56031568147485,Mongolian Restaurant
1367,Old Montreal,45.507453399999996,-73.5544177,Café Luna d'Oro,45.50362824863333,-73.55706889157193,Café
1368,Old Montreal,45.507453399999996,-73.5544177,Chez Bong,45.50799204046633,-73.55976986142728,Korean Restaurant
1369,Old Montreal,45.507453399999996,-73.5544177,Nudo,45.5082388386135,-73.56022507146864,Noodle House
1370,Old Montreal,45.507453399999996,-73.5544177,Orange Rouge,45.50673553970188,-73.56057173376445,Asian Restaurant
1371,Old Montreal,45.507453399999996,-73.5544177,Kagayaki Shabu Shabu,45.50718485328859,-73.56075314640941,Shabu-Shabu Restaurant
1372,Old Montreal,45.507453399999996,-73.5544177,Pho Bac 97,45.507959320493796,-73.5598234864264,Vietnamese Restaurant
1373,Old Montreal,45.507453399999996,-73.5544177,Noodle Factory,45.50672277885549,-73.56048970101973,Asian Restaurant
1374,Old Montreal,45.507453399999996,-73.5544177,Pane e Vino,45.504188699711136,-73.55817825274862,Italian Restaurant
1375,Old Montreal,45.507453399999996,-73.5544177,Espace Café,45.50375097751396,-73.55754480628235,Café
1376,Old Montreal,45.507453399999996,-73.5544177,Papillon Bleu,45.50429569687555,-73.5578521179314,Chinese Restaurant
1377,Old Montreal,45.507453399999996,-73.5544177,SeaSalt & Ceviche Bar,45.50336238426755,-73.55400432738719,Seafood Restaurant
1378,Old Montreal,45.507453399999996,-73.5544177,"Fibo, Resto-Loft",45.503805610486516,-73.55767765945178,Molecular Gastronomy Restaurant
1379,Old Montreal,45.507453399999996,-73.5544177,Invitation v,45.50436689181253,-73.55810618273921,Vegetarian / Vegan Restaurant
1380,Old Montreal,45.507453399999996,-73.5544177,Thai Express,45.505212,-73.55024,Thai Restaurant
1381,WestmountNorth,45.4776382,-73.6044464,Mandy's,45.476739353737926,-73.6060528346492,Salad Place
1382,WestmountNorth,45.4776382,-73.6044464,Restaurant Park,45.47864232019702,-73.6027551414086,Asian Restaurant
1383,WestmountNorth,45.4776382,-73.6044464,Maison De Seoul,45.476724104497606,-73.60604279441904,Korean Restaurant
1384,WestmountNorth,45.4776382,-73.6044464,Brasserie Central,45.47873732385147,-73.60354322181148,French Restaurant
1385,WestmountNorth,45.4776382,-73.6044464,Sushi Yu Mi,45.4759927485829,-73.60680967804825,Sushi Restaurant
